stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000310170	9606.ENSP00000368683	FOSL1	EDN1	9606	0.232	0	0	0	0.059	0	0	0.218
9606.ENSP00000310170	9606.ENSP00000363641	FOSL1	TXN	9606	0.234	0	0	0	0.072	0.045	0	0.205
9606.ENSP00000310170	9606.ENSP00000373783	FOSL1	LOXL2	9606	0.238	0	0	0	0.107	0.094	0	0.134
9606.ENSP00000310170	9606.ENSP00000482581	FOSL1	TWIST2	9606	0.239	0	0	0	0.099	0	0	0.19
9606.ENSP00000310170	9606.ENSP00000446252	FOSL1	SOD2	9606	0.24	0	0	0	0.066	0	0	0.219
9606.ENSP00000310170	9606.ENSP00000361066	FOSL1	NCOA3	9606	0.246	0	0	0	0.042	0.089	0	0.206
9606.ENSP00000310170	9606.ENSP00000471896	FOSL1	IRF3	9606	0.246	0	0	0	0	0.088	0	0.208
9606.ENSP00000310170	9606.ENSP00000370473	FOSL1	IGFBP3	9606	0.249	0	0	0	0.086	0	0	0.212
9606.ENSP00000310170	9606.ENSP00000362179	FOSL1	ZC3H12A	9606	0.253	0	0	0	0.16	0	0	0.147
9606.ENSP00000310170	9606.ENSP00000327513	FOSL1	CSF1	9606	0.258	0	0	0	0.109	0	0	0.202
9606.ENSP00000310170	9606.ENSP00000430432	FOSL1	HDAC2	9606	0.266	0	0	0	0.054	0.107	0	0.201
9606.ENSP00000310170	9606.ENSP00000335153	FOSL1	HSP90AA1	9606	0.267	0	0	0	0.051	0.051	0	0.252
9606.ENSP00000310170	9606.ENSP00000341032	FOSL1	WNT7B	9606	0.268	0	0	0	0.044	0	0	0.266
9606.ENSP00000310170	9606.ENSP00000339191	FOSL1	CAV1	9606	0.268	0	0	0	0.146	0	0	0.178
9606.ENSP00000310170	9606.ENSP00000355124	FOSL1	KRT19	9606	0.273	0	0	0	0.067	0.091	0	0.212
9606.ENSP00000310170	9606.ENSP00000472109	FOSL1	TEAD2	9606	0.278	0	0	0	0.047	0.07	0	0.251
9606.ENSP00000310170	9606.ENSP00000363826	FOSL1	FZD8	9606	0.291	0	0	0	0.055	0.048	0	0.274
9606.ENSP00000310170	9606.ENSP00000344479	FOSL1	NR4A2	9606	0.309	0	0	0	0.071	0.068	0	0.265
9606.ENSP00000310170	9606.ENSP00000353344	FOSL1	ETS2	9606	0.317	0	0	0	0.067	0	0	0.298
9606.ENSP00000310170	9606.ENSP00000482027	FOSL1	NR4A3	9606	0.332	0	0	0	0.11	0.068	0	0.259
9606.ENSP00000310170	9606.ENSP00000371425	FOSL1	IFNGR2	9606	0.333	0	0	0	0.052	0	0	0.325
9606.ENSP00000310170	9606.ENSP00000437621	FOSL1	HMGA2	9606	0.347	0	0	0	0.109	0	0	0.297
9606.ENSP00000310170	9606.ENSP00000427279	FOSL1	CXCL2	9606	0.351	0	0	0	0.147	0	0	0.271
9606.ENSP00000310170	9606.ENSP00000379110	FOSL1	CXCL1	9606	0.353	0	0	0	0.164	0	0	0.258
9606.ENSP00000310170	9606.ENSP00000361298	FOSL1	KIF2C	9606	0.358	0	0	0	0.088	0	0	0.325
9606.ENSP00000310170	9606.ENSP00000354394	FOSL1	STAT1	9606	0.359	0	0	0	0.054	0	0	0.35
9606.ENSP00000310170	9606.ENSP00000312987	FOSL1	HNF4A	9606	0.373	0	0	0	0	0.061	0	0.36
9606.ENSP00000310170	9606.ENSP00000346839	FOSL1	FN1	9606	0.375	0	0	0	0.083	0	0	0.347
9606.ENSP00000310170	9606.ENSP00000379097	FOSL1	AREG	9606	0.378	0	0	0	0.138	0	0	0.308
9606.ENSP00000310170	9606.ENSP00000323901	FOSL1	FZD2	9606	0.379	0	0	0	0.087	0.048	0	0.342
9606.ENSP00000310170	9606.ENSP00000326737	FOSL1	TNFRSF12A	9606	0.401	0	0	0	0.285	0	0	0.196
9606.ENSP00000310170	9606.ENSP00000358983	FOSL1	NFKB2	9606	0.406	0	0	0	0.109	0.053	0	0.353
9606.ENSP00000310170	9606.ENSP00000368166	FOSL1	DVL1	9606	0.426	0	0	0	0.059	0.087	0	0.385
9606.ENSP00000310170	9606.ENSP00000358596	FOSL1	DUSP5	9606	0.44	0	0	0	0.153	0.094	0	0.328
9606.ENSP00000310170	9606.ENSP00000440864	FOSL1	NR4A1	9606	0.442	0	0	0	0.081	0.068	0	0.4
9606.ENSP00000310170	9606.ENSP00000361850	FOSL1	PLAU	9606	0.463	0	0	0	0.24	0	0	0.322
9606.ENSP00000310170	9606.ENSP00000357633	FOSL1	GLRX3	9606	0.533	0	0	0	0.044	0	0	0.532
9606.ENSP00000310170	9606.ENSP00000384849	FOSL1	CDKN1A	9606	0.619	0	0	0	0.113	0	0	0.588
9606.ENSP00000310170	9606.ENSP00000386892	FOSL1	FHL2	9606	0.631	0	0	0	0.081	0.067	0	0.605
9606.ENSP00000310170	9606.ENSP00000344352	FOSL1	ATF3	9606	0.88	0	0	0	0.07	0.193	0	0.853
9606.ENSP00000310623	9606.ENSP00000324105	ISCU	ENO3	9606	0.15	0.057	0	0	0	0	0	0.136
9606.ENSP00000310623	9606.ENSP00000360492	ISCU	NDUFA1	9606	0.15	0	0	0	0.1	0	0	0.095
9606.ENSP00000310623	9606.ENSP00000337060	ISCU	NME1	9606	0.151	0.086	0	0	0.062	0	0	0.09
9606.ENSP00000310623	9606.ENSP00000414982	ISCU	KLC1	9606	0.151	0.056	0	0	0.072	0	0	0.108
9606.ENSP00000310623	9606.ENSP00000369383	ISCU	MPV17	9606	0.151	0	0	0	0.049	0	0	0.144
9606.ENSP00000310623	9606.ENSP00000399851	ISCU	POLG	9606	0.155	0.042	0	0	0	0	0	0.155
9606.ENSP00000310623	9606.ENSP00000315791	ISCU	CSTF3	9606	0.156	0.119	0	0	0.082	0	0	0
9606.ENSP00000310623	9606.ENSP00000337386	ISCU	ZFP36L1	9606	0.156	0	0	0	0	0	0	0.157
9606.ENSP00000310623	9606.ENSP00000492001	ISCU	PFKFB3	9606	0.157	0	0	0	0.094	0	0	0.108
9606.ENSP00000310623	9606.ENSP00000354813	ISCU	MT-ND5	9606	0.16	0	0	0	0.075	0	0	0.129
9606.ENSP00000310623	9606.ENSP00000377845	ISCU	ASNS	9606	0.16	0	0	0	0.042	0	0	0.16
9606.ENSP00000310623	9606.ENSP00000437402	ISCU	ENO2	9606	0.163	0.057	0	0	0.049	0	0	0.141
9606.ENSP00000310623	9606.ENSP00000359393	ISCU	HMGB3	9606	0.167	0	0	0	0.052	0	0	0.157
9606.ENSP00000310623	9606.ENSP00000354632	ISCU	MT-ATP6	9606	0.168	0	0	0	0.062	0	0	0.149
9606.ENSP00000310623	9606.ENSP00000417378	ISCU	ATP6V1F	9606	0.17	0	0	0	0.17	0	0	0
9606.ENSP00000310623	9606.ENSP00000354982	ISCU	MT-CO3	9606	0.17	0	0	0	0.084	0	0	0.131
9606.ENSP00000310623	9606.ENSP00000369176	ISCU	NDUFB6	9606	0.175	0	0	0	0.109	0	0	0.113
9606.ENSP00000310623	9606.ENSP00000359991	ISCU	PGAM1	9606	0.177	0.106	0	0	0.075	0	0	0.085
9606.ENSP00000310623	9606.ENSP00000407509	ISCU	PNPLA6	9606	0.182	0	0	0	0.059	0	0	0.166
9606.ENSP00000310623	9606.ENSP00000495530	ISCU	ENO1	9606	0.185	0.057	0	0	0.08	0	0	0.136
9606.ENSP00000310623	9606.ENSP00000401831	ISCU	ACSF2	9606	0.19	0	0	0	0.057	0	0	0.176
9606.ENSP00000310623	9606.ENSP00000362058	ISCU	NDUFS5	9606	0.193	0	0	0	0.102	0	0	0.139
9606.ENSP00000310623	9606.ENSP00000479488	ISCU	PHB	9606	0.202	0	0	0	0.087	0	0	0.162
9606.ENSP00000310623	9606.ENSP00000471239	ISCU	ZFP36	9606	0.203	0	0	0	0.055	0	0	0.192
9606.ENSP00000310623	9606.ENSP00000370718	ISCU	ASMTL	9606	0.206	0.105	0	0	0.055	0	0	0.137
9606.ENSP00000310623	9606.ENSP00000444561	ISCU	TMEM14C	9606	0.207	0	0	0	0.085	0	0	0.169
9606.ENSP00000310623	9606.ENSP00000367608	ISCU	CA9	9606	0.207	0	0	0	0	0	0	0.207
9606.ENSP00000310623	9606.ENSP00000407336	ISCU	NDUFB3	9606	0.21	0	0	0	0.126	0	0	0.132
9606.ENSP00000310623	9606.ENSP00000355206	ISCU	MT-ND3	9606	0.212	0	0	0	0.084	0	0	0.175
9606.ENSP00000310623	9606.ENSP00000340278	ISCU	PARK7	9606	0.213	0.076	0	0	0.156	0	0	0.071
9606.ENSP00000310623	9606.ENSP00000386541	ISCU	PSMD14	9606	0.22	0.054	0	0	0.103	0	0	0.155
9606.ENSP00000310623	9606.ENSP00000354876	ISCU	MT-CO2	9606	0.226	0	0	0	0.099	0	0	0.176
9606.ENSP00000310623	9606.ENSP00000402510	ISCU	MTRR	9606	0.227	0.042	0	0	0.069	0	0	0.203
9606.ENSP00000310623	9606.ENSP00000378119	ISCU	STEAP2	9606	0.228	0	0	0	0.042	0	0	0.227
9606.ENSP00000310623	9606.ENSP00000348168	ISCU	GTF2E2	9606	0.239	0	0	0	0.049	0	0	0.233
9606.ENSP00000310623	9606.ENSP00000497744	ISCU	CTPS1	9606	0.24	0.114	0	0	0.055	0	0	0.166
9606.ENSP00000310623	9606.ENSP00000377958	ISCU	CCT4	9606	0.247	0.061	0	0	0.116	0	0	0.166
9606.ENSP00000310623	9606.ENSP00000369897	ISCU	CARS1	9606	0.259	0.12	0	0	0.067	0	0	0.171
9606.ENSP00000310623	9606.ENSP00000354687	ISCU	MT-ND1	9606	0.259	0	0	0	0.14	0	0	0.174
9606.ENSP00000310623	9606.ENSP00000367323	ISCU	KCNAB2	9606	0.263	0.059	0	0	0.094	0.091	0	0.161
9606.ENSP00000310623	9606.ENSP00000423674	ISCU	GNPDA1	9606	0.272	0.042	0	0	0.067	0	0	0.251
9606.ENSP00000310623	9606.ENSP00000456019	ISCU	SQOR	9606	0.286	0.088	0	0	0.076	0	0	0.22
9606.ENSP00000310623	9606.ENSP00000363641	ISCU	TXN	9606	0.287	0.042	0	0	0.067	0	0	0.266
9606.ENSP00000310623	9606.ENSP00000320171	ISCU	PKM	9606	0.288	0.06	0	0	0.055	0.057	0	0.25
9606.ENSP00000310623	9606.ENSP00000468425	ISCU	TK1	9606	0.3	0.042	0	0	0.042	0	0	0.299
9606.ENSP00000310623	9606.ENSP00000335153	ISCU	HSP90AA1	9606	0.303	0	0	0	0.067	0	0	0.284
9606.ENSP00000310623	9606.ENSP00000464522	ISCU	TIMM23	9606	0.309	0	0	0	0.075	0	0	0.283
9606.ENSP00000310623	9606.ENSP00000354499	ISCU	MT-CO1	9606	0.32	0	0	0	0.173	0	0	0.211
9606.ENSP00000310623	9606.ENSP00000352401	ISCU	RPE	9606	0.321	0.114	0	0	0.049	0	0	0.259
9606.ENSP00000310623	9606.ENSP00000379999	ISCU	TIMM17B	9606	0.344	0	0	0	0.055	0	0	0.334
9606.ENSP00000310623	9606.ENSP00000328269	ISCU	HMG20B	9606	0.349	0	0	0	0	0	0	0.35
9606.ENSP00000310623	9606.ENSP00000315644	ISCU	TYMS	9606	0.353	0.047	0	0	0.042	0	0	0.349
9606.ENSP00000310623	9606.ENSP00000419665	ISCU	SSBP1	9606	0.376	0	0	0	0.067	0	0	0.358
9606.ENSP00000310623	9606.ENSP00000366525	ISCU	FTL	9606	0.384	0	0	0	0.11	0	0	0.335
9606.ENSP00000310623	9606.ENSP00000354554	ISCU	MT-CYB	9606	0.385	0	0	0	0.069	0	0	0.366
9606.ENSP00000310623	9606.ENSP00000354961	ISCU	MT-ND4	9606	0.399	0	0	0	0.083	0	0	0.372
9606.ENSP00000310623	9606.ENSP00000356256	ISCU	TIMM17A	9606	0.407	0	0	0	0	0	0	0.407
9606.ENSP00000310623	9606.ENSP00000365837	ISCU	PUS1	9606	0.422	0.061	0	0	0.055	0	0	0.401
9606.ENSP00000310623	9606.ENSP00000346103	ISCU	GPX4	9606	0.455	0.045	0	0	0.196	0.07	0	0.327
9606.ENSP00000310623	9606.ENSP00000452762	ISCU	ETFA	9606	0.464	0.044	0	0	0.133	0	0	0.405
9606.ENSP00000310623	9606.ENSP00000362576	ISCU	YARS1	9606	0.476	0.282	0	0	0.067	0	0	0.281
9606.ENSP00000310623	9606.ENSP00000387471	ISCU	CIAO2B	9606	0.498	0	0	0	0.074	0	0	0.48
9606.ENSP00000310623	9606.ENSP00000487365	ISCU	HSPH1	9606	0.526	0.059	0	0	0.248	0.301	0	0.155
9606.ENSP00000310623	9606.ENSP00000378364	ISCU	SLC11A2	9606	0.527	0.104	0	0	0.054	0	0	0.487
9606.ENSP00000310623	9606.ENSP00000446252	ISCU	SOD2	9606	0.602	0.12	0	0	0.125	0.071	0	0.509
9606.ENSP00000310623	9606.ENSP00000429200	ISCU	SLC25A37	9606	0.668	0	0	0	0.087	0	0	0.651
9606.ENSP00000310623	9606.ENSP00000416515	ISCU	FDXR	9606	0.726	0.048	0	0	0.05	0	0	0.721
9606.ENSP00000310623	9606.ENSP00000331127	ISCU	BOLA2	9606	0.762	0	0	0	0.042	0	0.54	0.504
9606.ENSP00000310623	9606.ENSP00000357633	ISCU	GLRX3	9606	0.883	0.051	0	0	0.126	0.099	0.54	0.713
9606.ENSP00000310668	9606.ENSP00000315644	NUP93	TYMS	9606	0.151	0	0	0	0.151	0	0	0
9606.ENSP00000310668	9606.ENSP00000325421	NUP93	PARL	9606	0.151	0	0	0	0.136	0	0	0.056
9606.ENSP00000310668	9606.ENSP00000314193	NUP93	WDR75	9606	0.151	0	0	0	0.151	0	0	0
9606.ENSP00000310668	9606.ENSP00000310723	NUP93	DDX23	9606	0.152	0	0	0	0.099	0.065	0	0.074
9606.ENSP00000310668	9606.ENSP00000359393	NUP93	HMGB3	9606	0.153	0	0	0	0.129	0.068	0	0
9606.ENSP00000310668	9606.ENSP00000311083	NUP93	CKS1B	9606	0.153	0	0	0	0.091	0	0	0.105
9606.ENSP00000310668	9606.ENSP00000468425	NUP93	TK1	9606	0.154	0	0	0	0.087	0	0	0.111
9606.ENSP00000310668	9606.ENSP00000355124	NUP93	KRT19	9606	0.156	0	0	0	0	0.135	0	0.065
9606.ENSP00000310668	9606.ENSP00000407118	NUP93	SYBU	9606	0.156	0	0	0	0	0.135	0	0.065
9606.ENSP00000310668	9606.ENSP00000387471	NUP93	CIAO2B	9606	0.156	0	0	0	0.07	0	0	0.13
9606.ENSP00000310668	9606.ENSP00000381204	NUP93	TMEM123	9606	0.159	0	0	0	0.074	0.129	0	0
9606.ENSP00000310668	9606.ENSP00000360569	NUP93	SCP2	9606	0.161	0	0	0	0.047	0	0	0.156
9606.ENSP00000310668	9606.ENSP00000362576	NUP93	YARS1	9606	0.161	0	0	0	0.102	0	0	0.105
9606.ENSP00000310668	9606.ENSP00000318822	NUP93	BID	9606	0.164	0	0	0	0.044	0.162	0	0
9606.ENSP00000310668	9606.ENSP00000362153	NUP93	GNL2	9606	0.165	0	0	0	0.165	0	0	0
9606.ENSP00000310668	9606.ENSP00000348982	NUP93	MEGF6	9606	0.168	0	0	0	0	0.091	0	0.123
9606.ENSP00000310668	9606.ENSP00000386541	NUP93	PSMD14	9606	0.168	0	0	0	0.141	0	0	0.071
9606.ENSP00000310668	9606.ENSP00000326550	NUP93	TACC3	9606	0.169	0	0	0	0.131	0.071	0	0.054
9606.ENSP00000310668	9606.ENSP00000377958	NUP93	CCT4	9606	0.169	0	0	0	0.169	0	0	0
9606.ENSP00000310668	9606.ENSP00000386636	NUP93	SSB	9606	0.169	0	0	0	0.169	0	0	0
9606.ENSP00000310668	9606.ENSP00000335153	NUP93	HSP90AA1	9606	0.176	0	0	0	0.129	0.071	0	0.064
9606.ENSP00000310668	9606.ENSP00000430432	NUP93	HDAC2	9606	0.177	0	0	0	0.119	0	0	0.104
9606.ENSP00000310668	9606.ENSP00000348838	NUP93	UBE2C	9606	0.177	0	0	0	0.147	0	0	0.074
9606.ENSP00000310668	9606.ENSP00000406162	NUP93	PRMT1	9606	0.178	0	0	0	0.151	0	0	0.071
9606.ENSP00000310668	9606.ENSP00000361965	NUP93	ADA	9606	0.182	0	0	0	0.147	0	0	0.08
9606.ENSP00000310668	9606.ENSP00000471896	NUP93	IRF3	9606	0.183	0	0	0	0.062	0	0	0.164
9606.ENSP00000310668	9606.ENSP00000349923	NUP93	LAGE3	9606	0.183	0	0	0	0.049	0	0	0.177
9606.ENSP00000310668	9606.ENSP00000480364	NUP93	RCC1L	9606	0.183	0	0	0	0.073	0.07	0	0.128
9606.ENSP00000310668	9606.ENSP00000479071	NUP93	ZFAND6	9606	0.184	0	0	0	0	0	0	0.184
9606.ENSP00000310668	9606.ENSP00000339017	NUP93	ATAD1	9606	0.185	0	0	0	0.07	0	0	0.159
9606.ENSP00000310668	9606.ENSP00000365837	NUP93	PUS1	9606	0.187	0	0	0	0.081	0	0	0.151
9606.ENSP00000310668	9606.ENSP00000350719	NUP93	SYNE2	9606	0.194	0	0	0	0.049	0	0	0.188
9606.ENSP00000310668	9606.ENSP00000322524	NUP93	DCTPP1	9606	0.196	0	0	0	0.086	0.135	0	0.065
9606.ENSP00000310668	9606.ENSP00000355011	NUP93	ILF2	9606	0.198	0	0	0	0.198	0	0	0
9606.ENSP00000310668	9606.ENSP00000368458	NUP93	PCNA	9606	0.199	0	0	0	0.199	0	0	0
9606.ENSP00000310668	9606.ENSP00000433760	NUP93	BANF1	9606	0.208	0	0	0	0.097	0	0	0.159
9606.ENSP00000310668	9606.ENSP00000377536	NUP93	PTTG1	9606	0.209	0	0	0	0.148	0	0	0.109
9606.ENSP00000310668	9606.ENSP00000451080	NUP93	ERH	9606	0.211	0	0	0	0.166	0	0	0.093
9606.ENSP00000310668	9606.ENSP00000411821	NUP93	ALDH3A1	9606	0.216	0	0	0	0	0.135	0	0.131
9606.ENSP00000310668	9606.ENSP00000361540	NUP93	CDC20	9606	0.216	0	0	0	0.161	0	0	0.103
9606.ENSP00000310668	9606.ENSP00000345774	NUP93	ALDH3A2	9606	0.218	0	0	0	0.044	0.135	0	0.131
9606.ENSP00000310668	9606.ENSP00000357389	NUP93	SLC50A1	9606	0.223	0	0	0	0	0	0	0.223
9606.ENSP00000310668	9606.ENSP00000315379	NUP93	PRPF3	9606	0.23	0	0	0	0.23	0	0	0
9606.ENSP00000310668	9606.ENSP00000497744	NUP93	CTPS1	9606	0.233	0	0	0	0.2	0	0	0.079
9606.ENSP00000310668	9606.ENSP00000336829	NUP93	FGG	9606	0.245	0	0	0	0.062	0.229	0	0
9606.ENSP00000310668	9606.ENSP00000383949	NUP93	SNU13	9606	0.249	0	0	0	0.249	0	0	0
9606.ENSP00000310668	9606.ENSP00000337746	NUP93	ISYNA1	9606	0.255	0	0	0	0.049	0	0	0.249
9606.ENSP00000310668	9606.ENSP00000315791	NUP93	CSTF3	9606	0.26	0	0	0	0.221	0	0	0.089
9606.ENSP00000310668	9606.ENSP00000332256	NUP93	ALDH1A3	9606	0.264	0	0	0	0.049	0.175	0	0.138
9606.ENSP00000310668	9606.ENSP00000480987	NUP93	MCM3	9606	0.276	0	0	0	0.251	0	0	0.074
9606.ENSP00000310668	9606.ENSP00000493382	NUP93	PHGDH	9606	0.3	0	0	0	0.067	0	0	0.281
9606.ENSP00000310668	9606.ENSP00000367323	NUP93	KCNAB2	9606	0.311	0	0	0	0.042	0.252	0	0.116
9606.ENSP00000310668	9606.ENSP00000479488	NUP93	PHB	9606	0.361	0	0	0	0.063	0.292	0	0.115
9606.ENSP00000310668	9606.ENSP00000425561	NUP93	EIF4E	9606	0.413	0	0	0	0.063	0	0.4	0
9606.ENSP00000310668	9606.ENSP00000370083	NUP93	SMN1	9606	0.424	0	0	0	0.048	0.073	0.4	0
9606.ENSP00000310668	9606.ENSP00000337632	NUP93	SARNP	9606	0.446	0	0	0	0.11	0	0.4	0.046
9606.ENSP00000310668	9606.ENSP00000376297	NUP93	DYNLL1	9606	0.468	0	0	0	0.054	0.429	0	0.094
9606.ENSP00000310668	9606.ENSP00000393388	NUP93	SNRPG	9606	0.495	0	0	0	0.193	0	0.4	0
9606.ENSP00000310668	9606.ENSP00000342374	NUP93	SNRPD2	9606	0.498	0	0	0	0.197	0	0.4	0
9606.ENSP00000310668	9606.ENSP00000400591	NUP93	SNRPE	9606	0.519	0	0	0	0.231	0	0.4	0
9606.ENSP00000310668	9606.ENSP00000401831	NUP93	ACSF2	9606	0.561	0	0	0	0.06	0.488	0	0.161
9606.ENSP00000310668	9606.ENSP00000327821	NUP93	XPOT	9606	0.661	0	0	0	0.125	0	0.4	0.406
9606.ENSP00000310668	9606.ENSP00000401564	NUP93	RANBP1	9606	0.706	0	0	0	0.192	0.507	0	0.322
9606.ENSP00000310668	9606.ENSP00000446215	NUP93	RAN	9606	0.759	0	0	0	0.209	0.21	0.5	0.32
9606.ENSP00000310668	9606.ENSP00000401470	NUP93	RANGAP1	9606	0.858	0	0	0	0.168	0.095	0.5	0.667
9606.ENSP00000310723	9606.ENSP00000361540	DDX23	CDC20	9606	0.15	0	0	0	0.075	0.092	0	0.069
9606.ENSP00000310723	9606.ENSP00000419665	DDX23	SSBP1	9606	0.151	0	0	0	0.114	0.066	0	0.057
9606.ENSP00000310723	9606.ENSP00000487365	DDX23	HSPH1	9606	0.153	0	0	0	0.074	0.091	0	0.074
9606.ENSP00000310723	9606.ENSP00000463653	DDX23	RBFOX3	9606	0.153	0	0	0	0.046	0.125	0	0.067
9606.ENSP00000310723	9606.ENSP00000350170	DDX23	FXR1	9606	0.154	0	0	0	0.067	0.094	0	0.079
9606.ENSP00000310723	9606.ENSP00000399982	DDX23	TAF6	9606	0.154	0	0	0	0.086	0.046	0	0.108
9606.ENSP00000310723	9606.ENSP00000466214	DDX23	PDCD5	9606	0.157	0	0	0	0.101	0	0	0.101
9606.ENSP00000310723	9606.ENSP00000386541	DDX23	PSMD14	9606	0.158	0	0	0	0.092	0.096	0	0.057
9606.ENSP00000310723	9606.ENSP00000495710	DDX23	ACBD6	9606	0.159	0	0	0	0.152	0.05	0	0
9606.ENSP00000310723	9606.ENSP00000391211	DDX23	PSMC2	9606	0.159	0	0	0	0.126	0.054	0	0.065
9606.ENSP00000310723	9606.ENSP00000377958	DDX23	CCT4	9606	0.16	0	0	0	0.082	0.085	0	0.08
9606.ENSP00000310723	9606.ENSP00000381204	DDX23	TMEM123	9606	0.161	0	0	0	0.058	0.125	0	0.064
9606.ENSP00000310723	9606.ENSP00000378563	DDX23	PFDN6	9606	0.161	0	0	0	0.127	0.045	0	0.074
9606.ENSP00000310723	9606.ENSP00000480364	DDX23	RCC1L	9606	0.164	0	0	0	0.109	0.086	0	0.057
9606.ENSP00000310723	9606.ENSP00000468425	DDX23	TK1	9606	0.165	0.043	0	0	0.131	0	0	0.076
9606.ENSP00000310723	9606.ENSP00000364119	DDX23	EIF2S2	9606	0.17	0	0	0	0.07	0	0	0.143
9606.ENSP00000310723	9606.ENSP00000446215	DDX23	RAN	9606	0.17	0	0	0	0.106	0.071	0	0.081
9606.ENSP00000310723	9606.ENSP00000393392	DDX23	MYO1A	9606	0.171	0	0	0	0	0	0	0.171
9606.ENSP00000310723	9606.ENSP00000355265	DDX23	MT-ATP8	9606	0.172	0	0	0	0.047	0.167	0	0
9606.ENSP00000310723	9606.ENSP00000495750	DDX23	GSS	9606	0.173	0	0	0	0.126	0	0	0.093
9606.ENSP00000310723	9606.ENSP00000368458	DDX23	PCNA	9606	0.178	0	0	0	0.134	0	0	0.09
9606.ENSP00000310723	9606.ENSP00000370517	DDX23	PFKP	9606	0.179	0	0	0	0.049	0	0.114	0.104
9606.ENSP00000310723	9606.ENSP00000346080	DDX23	RPL22L1	9606	0.182	0	0	0	0.049	0.176	0	0
9606.ENSP00000310723	9606.ENSP00000338927	DDX23	ZNF385A	9606	0.182	0	0	0	0.061	0.071	0	0.137
9606.ENSP00000310723	9606.ENSP00000498019	DDX23	RPS17	9606	0.185	0	0	0	0.072	0.091	0	0.11
9606.ENSP00000310723	9606.ENSP00000450909	DDX23	SLIRP	9606	0.187	0	0	0	0.084	0.125	0	0.067
9606.ENSP00000310723	9606.ENSP00000314193	DDX23	WDR75	9606	0.188	0	0	0	0.145	0.066	0	0.065
9606.ENSP00000310723	9606.ENSP00000328835	DDX23	TOP1MT	9606	0.196	0	0	0	0.049	0.071	0	0.163
9606.ENSP00000310723	9606.ENSP00000430493	DDX23	CNOT8	9606	0.2	0	0	0	0.074	0.133	0	0.084
9606.ENSP00000310723	9606.ENSP00000335153	DDX23	HSP90AA1	9606	0.2	0.042	0	0	0.079	0.1	0	0.11
9606.ENSP00000310723	9606.ENSP00000401191	DDX23	BUD23	9606	0.202	0	0	0	0.069	0.094	0	0.129
9606.ENSP00000310723	9606.ENSP00000345096	DDX23	IMPDH1	9606	0.202	0	0	0	0.137	0.069	0	0.087
9606.ENSP00000310723	9606.ENSP00000324105	DDX23	ENO3	9606	0.202	0	0	0	0.071	0.13	0	0.092
9606.ENSP00000310723	9606.ENSP00000437402	DDX23	ENO2	9606	0.204	0	0	0	0.073	0.13	0	0.092
9606.ENSP00000310723	9606.ENSP00000325312	DDX23	METAP2	9606	0.209	0	0.001	0	0.157	0.052	0	0.09
9606.ENSP00000310723	9606.ENSP00000346464	DDX23	VPS72	9606	0.21	0	0	0	0.131	0.091	0	0.081
9606.ENSP00000310723	9606.ENSP00000370083	DDX23	SMN1	9606	0.216	0	0	0	0.044	0.11	0	0.153
9606.ENSP00000310723	9606.ENSP00000359042	DDX23	PRPF38B	9606	0.216	0	0	0	0.067	0	0	0.195
9606.ENSP00000310723	9606.ENSP00000495530	DDX23	ENO1	9606	0.219	0	0	0	0.091	0.13	0	0.092
9606.ENSP00000310723	9606.ENSP00000362576	DDX23	YARS1	9606	0.22	0.085	0	0	0.085	0.071	0	0.116
9606.ENSP00000310723	9606.ENSP00000337632	DDX23	SARNP	9606	0.225	0	0	0	0.098	0.152	0	0.069
9606.ENSP00000310723	9606.ENSP00000354632	DDX23	MT-ATP6	9606	0.226	0	0	0	0.093	0.155	0	0.071
9606.ENSP00000310723	9606.ENSP00000480987	DDX23	MCM3	9606	0.229	0	0	0	0.162	0.065	0	0.095
9606.ENSP00000310723	9606.ENSP00000451080	DDX23	ERH	9606	0.241	0	0	0	0.127	0.161	0	0.048
9606.ENSP00000310723	9606.ENSP00000386717	DDX23	RPL31	9606	0.245	0	0	0	0.069	0.209	0	0.057
9606.ENSP00000310723	9606.ENSP00000497744	DDX23	CTPS1	9606	0.253	0	0	0	0.166	0.101	0	0.083
9606.ENSP00000310723	9606.ENSP00000471896	DDX23	IRF3	9606	0.282	0	0	0	0.085	0.095	0	0.202
9606.ENSP00000310723	9606.ENSP00000425561	DDX23	EIF4E	9606	0.287	0	0	0	0.067	0.129	0	0.193
9606.ENSP00000310723	9606.ENSP00000401470	DDX23	RANGAP1	9606	0.29	0	0	0	0.213	0.066	0	0.111
9606.ENSP00000310723	9606.ENSP00000376457	DDX23	ECT2	9606	0.298	0	0	0	0	0.298	0	0
9606.ENSP00000310723	9606.ENSP00000395772	DDX23	GNL3	9606	0.317	0.041	0	0	0.118	0.231	0	0.073
9606.ENSP00000310723	9606.ENSP00000322396	DDX23	RRS1	9606	0.33	0	0	0	0.151	0.148	0	0.147
9606.ENSP00000310723	9606.ENSP00000362208	DDX23	MRPS15	9606	0.347	0.051	0	0	0.123	0.102	0	0.229
9606.ENSP00000310723	9606.ENSP00000364320	DDX23	MRTO4	9606	0.352	0	0	0	0.177	0.185	0	0.111
9606.ENSP00000310723	9606.ENSP00000327821	DDX23	XPOT	9606	0.359	0	0	0	0.342	0	0	0.066
